device_time_ms,ax,ay,az,gx,gy,gz,temp,hum,pres,label
119621,50279.0,0.0,9998491.0,-1065.0,-2663.0,-1597.0,21350000.0,55292000.0,100278000.0,idle
119631,39505.0,-9577.0,9999688.0,0.0,-4793.0,-1065.0,21350000.0,55292000.0,100278000.0,idle
119641,20351.0,-3591.0,9992505.0,0.0,-5326.0,-2663.0,21350000.0,55292000.0,100278000.0,idle
119651,33519.0,1197.0,9988914.0,-1065.0,-2130.0,-2663.0,21350000.0,55292000.0,100278000.0,idle
119661,34716.0,0.0,10008068.0,-532.0,-3728.0,-1597.0,21350000.0,55292000.0,100278000.0,idle
119671,38308.0,8379.0,10003279.0,532.0,-3728.0,-1597.0,21350000.0,55292000.0,100278000.0,idle
119681,29928.0,-3591.0,9980534.0,0.0,-2663.0,-1597.0,21350000.0,55292000.0,100278000.0,idle
119691,31125.0,-7182.0,10002082.0,-1065.0,-4261.0,-532.0,21350000.0,55292000.0,100278000.0,idle
119701,34716.0,-2394.0,10018842.0,0.0,-4793.0,-2663.0,21350000.0,55292000.0,100278000.0,idle
119711,23942.0,-2394.0,9975745.0,1065.0,-5326.0,-2663.0,21350000.0,55292000.0,100278000.0,idle
119721,33519.0,-5985.0,10004476.0,532.0,-5326.0,-2130.0,21350000.0,55292000.0,100278000.0,idle
119731,32322.0,-8379.0,10002082.0,-532.0,-4261.0,-3195.0,21350000.0,55292000.0,100278000.0,idle
119741,31125.0,3591.0,10006871.0,0.0,-4793.0,-2663.0,21350000.0,55292000.0,100278000.0,idle
119751,32322.0,-7182.0,10004476.0,-1065.0,-3728.0,-4261.0,21350000.0,55292000.0,100278000.0,idle
119761,26337.0,-21548.0,9997294.0,0.0,-3728.0,-2130.0,21350000.0,55292000.0,100278000.0,idle
119771,20351.0,-26337.0,9980534.0,0.0,-2663.0,-1597.0,21350000.0,55292000.0,100278000.0,idle
119781,28731.0,3591.0,9992505.0,-1065.0,-3728.0,-2663.0,21350000.0,55292000.0,100278000.0,idle
119791,27534.0,17957.0,10017645.0,532.0,-5859.0,-2130.0,21350000.0,55292000.0,100278000.0,idle
119801,33519.0,4788.0,10000885.0,1065.0,-4261.0,-1065.0,21350000.0,55292000.0,100278000.0,idle
119861,31125.0,-2394.0,10000885.0,0.0,-4793.0,-2130.0,21350000.0,55292000.0,100278000.0,idle
119871,27534.0,-7182.0,9991308.0,532.0,-3728.0,-2130.0,21350000.0,55292000.0,100278000.0,idle
119881,34716.0,-9577.0,9998491.0,-1065.0,-2663.0,-1597.0,21350000.0,55292000.0,100278000.0,idle
119891,20351.0,-4788.0,9990111.0,0.0,-3728.0,-1065.0,21350000.0,55292000.0,100278000.0,idle
